hyp_hook,P11.ppaa,Hypodermis associated with hook sensillum of male,,,,,,,,,,,,1,1,1,,,WBbt:0004374,lineage name: P11.ppaa
hyp_hook,P11.ppap,Hypodermis associated with hook sensillum of male,,,,,,,,,,,,1,1,1,,,WBbt:0004373,lineage name: P11.ppap
hyp_hook,P11.ppp,Hypodermis associated with hook sensillum of male,,,,,,,,,,,,1,1,1,,,WBbt:0004372,lineage name: P11.ppp
hyp1,AB.alpaapppa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp1,WBbt:0004694,"lineage name: ABalpaapppa,lineage name: ABaraaapppp,lineage name: ABarappaapa"
hyp1,AB.araaapppp,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp1,WBbt:0004694,"lineage name: ABalpaapppa,lineage name: ABaraaapppp,lineage name: ABarappaapa"
hyp1,AB.arappaapa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp1,WBbt:0004694,"lineage name: ABalpaapppa,lineage name: ABaraaapppp,lineage name: ABarappaapa"
hyp10,AB.plppppppp,Tail ventral hypodermis,,,,,,,,1,,,,,,1,,hyp10,WBbt:0004378,"lineage name: ABplppppppp,lineage name: ABprppppppp"
hyp10,AB.prppppppp,Tail ventral hypodermis,,,,,,,,1,,,,,,1,,hyp10,WBbt:0004378,"lineage name: ABplppppppp,lineage name: ABprppppppp"
hyp11,C.pappa,Tail dorsal hypodermis,,,,,,,,1,,,,,,,,,WBbt:0004377,lineage name: Cpappv
hyp12,P12.pa,Preanal hypodermis,,,,,,,,1,,,,,,,,,WBbt:0004376,lineage name: P12.pa
hyp2,AB.alpaapppp,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp2,WBbt:0004692,"lineage name: ABalpaapppp,lineage name: ABalpapaaap"
hyp2,AB.alpapaaap,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp2,WBbt:0004692,"lineage name: ABalpaapppp,lineage name: ABalpapaaap"
hyp3,AB.plaapaaaa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp3,WBbt:0004690,"lineage name: ABplaapaaaa,lineage name: ABpraapaaaa"
hyp3,AB.praapaaaa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp3,WBbt:0004690,"lineage name: ABplaapaaaa,lineage name: ABpraapaaaa"
hyp4,AB.arpapapa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp4,WBbt:0004687,"lineage name: ABarpapapa,lineage name: ABplaappaa,lineage name: ABpraappaa"
hyp4,AB.plaappaa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp4,WBbt:0004687,"lineage name: ABarpapapa,lineage name: ABplaappaa,lineage name: ABpraappaa"
hyp4,AB.praappaa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp4,WBbt:0004687,"lineage name: ABarpapapa,lineage name: ABplaappaa,lineage name: ABpraappaa"
hyp5,AB.arpappap,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp5,WBbt:0004685,"lineage name: ABarpappap,lineage name: ABplaaapap"
hyp5,AB.plaaapap,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,hyp5,WBbt:0004685,"lineage name: ABarpappap,lineage name: ABplaaapap"
hyp6,AB.arpaapaa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,?,WBbt:0004679,"lineage name: ABarpaapaa,lineage name: ABarpapapp,lineage name: ABplaaaapa,lineage name: ABplaaaapp,lineage name: ABplaappap,lineage name: ABpraappap"
hyp6,AB.arpapapp,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,?,WBbt:0004679,"lineage name: ABarpaapaa,lineage name: ABarpapapp,lineage name: ABplaaaapa,lineage name: ABplaaaapp,lineage name: ABplaappap,lineage name: ABpraappap"
hyp6,AB.plaaaapa,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,?,WBbt:0004679,"lineage name: ABarpaapaa,lineage name: ABarpapapp,lineage name: ABplaaaapa,lineage name: ABplaaaapp,lineage name: ABplaappap,lineage name: ABpraappap"
hyp6,AB.plaaaapp,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,?,WBbt:0004679,"lineage name: ABarpaapaa,lineage name: ABarpapapp,lineage name: ABplaaaapa,lineage name: ABplaaaapp,lineage name: ABplaappap,lineage name: ABpraappap"
hyp6,AB.plaappap,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,?,WBbt:0004679,"lineage name: ABarpaapaa,lineage name: ABarpapapp,lineage name: ABplaaaapa,lineage name: ABplaaaapp,lineage name: ABplaappap,lineage name: ABpraappap"
hyp6,AB.praappap,Cylindrical hypodermal syncytium in head,,,,,,,,1,,,,,,1,,?,WBbt:0004679,"lineage name: ABarpaapaa,lineage name: ABarpapapp,lineage name: ABplaaaapa,lineage name: ABplaaaapp,lineage name: ABplaappap,lineage name: ABpraappap"
hyp7,AB.arpaapap,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004678,lineage name: ABarpaapap
hyp7,AB.arpaappa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004677,lineage name: ABarpaappa
hyp7,AB.arpaappp,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004676,lineage name: ABarpaappp
hyp7,AB.arppaapa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004675,lineage name: ABarppaapa
hyp7,AB.arpppapa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004674,lineage name: ABarpppapa
hyp7,AB.plaapppa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004673,"hyp7,lineage name: ABplaapppa"
hyp7,AB.plaapppp,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004672,"hyp7,lineage name: ABplaapppp"
hyp7,AB.plappppa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004671,"ABplappppa,lineage name: ABplappppa"
hyp7,AB.praapppa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004670,lineage name: ABpraapppa
hyp7,AB.praapppp,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004669,lineage name: ABpraapppp
hyp7,AB.prappppa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004668,lineage name: ABprappppa
hyp7,C.aaaaa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004667,lineage name: Caaaaa
hyp7,C.aaaap,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004666,lineage name: Caaaap
hyp7,C.aaapa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004665,lineage name: Caaapa
hyp7,C.aaapp,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004664,lineage name: Caaapp
hyp7,C.aappd,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004663,lineage name: Caappd
hyp7,C.paaaa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004662,lineage name: Cpaaaa
hyp7,C.paaap,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004661,lineage name: Cpaaap
hyp7,C.paapa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004660,lineage name: Cpaapa
hyp7,C.paapp,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004659,lineage name: Cpaapp
hyp7,C.papaa,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004658,lineage name: Cpapaa
hyp7,C.papap,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004657,lineage name: Cpapap
hyp7,C.pappd,Embryonic large hypodermal syncytium,,,,,,,,,,,1,,,1,,,WBbt:0004656,lineage name: Cpappd
hyp7,H1L.apa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004655,lineage name: H1L.apa
hyp7,H1L.appa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004654,lineage name: H1L.appa
hyp7,H1L.p,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004652,lineage name: H1L.p
hyp7,H1R.apa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004650,lineage name: H1R.apa
hyp7,H1R.appa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004648,lineage name: H1R.appa
hyp7,H1R.p,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004646,lineage name: H1R.p
hyp7,H2L.ap,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004644,lineage name: H2L.ap
hyp7,H2L.pa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004642,lineage name: H2L.pa
hyp7,H2L.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004640,lineage name: H2L.ppa
hyp7,H2L.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004636,lineage name: H2L.pppa
hyp7,H2R.ap,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004635,lineage name: H2R.ap
hyp7,H2R.pa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004634,lineage name: H2R.pa
hyp7,H2R.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004632,lineage name: H2R.ppa
hyp7,H2R.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004630,lineage name: H2R.pppa
hyp7,V1L.a,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004628,lineage name: V1L.a
hyp7,V1L.paa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004626,lineage name: V1L.paa
hyp7,V1L.papa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004624,lineage name: V1L.papa
hyp7,V1L.pappa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004622,lineage name: V1L.pappa
hyp7,V1L.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004620,lineage name: V1L.ppa
hyp7,V1L.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004616,lineage name: V1L.pppa
hyp7,V1L.ppppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004615,lineage name: V1L.ppppa
hyp7,V1R.a,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004614,lineage name: V1R.a
hyp7,V1R.paa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004612,lineage name: V1R.paa
hyp7,V1R.papa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004610,lineage name: V1R.papa
hyp7,V1R.pappa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004608,lineage name: V1R.pappa
hyp7,V1R.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004606,lineage name: V1R.ppa
hyp7,V1R.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004604,lineage name: V1R.pppa
hyp7,V1R.ppppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004602,lineage name: V1R.ppppa
hyp7,V2L.a,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004600,lineage name: V2L.a
hyp7,V2L.paa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004596,lineage name: V2L.paa
hyp7,V2L.papa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004595,lineage name: V2L.papa
hyp7,V2L.pappa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004594,lineage name: V2L.pappa
hyp7,V2L.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004592,lineage name: V2L.ppa
hyp7,V2L.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004590,lineage name: V2L.pppa
hyp7,V2L.ppppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004588,lineage name: V2L.ppppa
hyp7,V2R.a,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004586,lineage name: V2R.a
hyp7,V2R.paa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004584,lineage name: V2R.paa
hyp7,V2R.papa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004582,lineage name: V2R.papa
hyp7,V2R.pappa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004580,lineage name: V2R.pappa
hyp7,V2R.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004281,lineage name: V2R.ppa
hyp7,V2R.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004280,lineage name: V2R.pppa
hyp7,V2R.ppppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004279,lineage name: V2R.ppppa
hyp7,V3L.a,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004278,lineage name: V3L.a
hyp7,V3L.paa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004277,lineage name: V3L.paa
hyp7,V3L.papa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004276,lineage name: V3L.papa
hyp7,V3L.pappa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004275,lineage name: V3L.pappa
hyp7,V3L.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004274,lineage name: V3L.ppa
hyp7,V3L.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004273,lineage name: V3L.pppa
hyp7,V3L.ppppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004272,lineage name: V3L.ppppa
hyp7,V3R.a,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004271,lineage name: V3R.a
hyp7,V3R.paa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004270,lineage name: V3R.paa
hyp7,V3R.papa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004269,lineage name: V3R.papa
hyp7,V3R.pappa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004268,lineage name: V3R.pappa
hyp7,V3R.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004267,lineage name: V3R.ppa
hyp7,V3R.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004266,lineage name: V3R.pppa
hyp7,V3R.ppppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004265,lineage name: V3R.ppppa
hyp7,V4L.a,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004264,lineage name: V4L.a
hyp7,V4L.paa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004263,lineage name: V4L.paa
hyp7,V4L.papa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004262,lineage name: V4L.papa
hyp7,V4L.pappa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004261,lineage name: V4L.pappa
hyp7,V4L.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004260,lineage name: V4L.ppa
hyp7,V4L.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004259,lineage name: V4L.pppa
hyp7,V4L.ppppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004258,lineage name: V4L.ppppa
hyp7,V4R.a,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004257,lineage name: V4R.a
hyp7,V4R.paa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004256,lineage name: V4R.paa
hyp7,V4R.papa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004255,lineage name: V4R.papa
hyp7,V4R.pappa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004254,lineage name: V4R.pappa
hyp7,V4R.ppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004253,lineage name: V4R.ppa
hyp7,V4R.pppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004252,lineage name: V4R.pppa
hyp7,V4R.ppppa,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004251,lineage name: V4R.ppppa
hyp7,V5L.a,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004250,lineage name: V5L.a
hyp7,V5L.ppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004249,lineage name: V5L.ppa
hyp7,V5L.pppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004248,"hyp7,lineage name: V5L.pppa"
hyp7,V5L.ppppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004247,lineage name: V5L.ppppa
hyp7,V5R.a,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004246,lineage name: V5R.a
hyp7,V5R.ppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004219,lineage name: V5R.ppa
hyp7,V5R.pppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004244,"hyp7,lineage name: V5R.pppa"
hyp7,V5R.ppppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004213,lineage name: V5R.ppppa
hyp7,V6L.a,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004242,lineage name: V6L.a
hyp7,V6L.paa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004209,lineage name: V6L.paa
hyp7,V6L.papa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004240,"hyp7,lineage name: V6L.papa"
hyp7,V6L.pappa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004205,lineage name: V6L.pappa
hyp7,V6L.ppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004201,lineage name: V6L.ppa
hyp7,V6L.pppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004237,"hyp7,lineage name: V6L.pppa"
hyp7,V6L.ppppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004236,"hyp7,lineage name: V6L.ppppa"
hyp7,V6R.a,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004235,lineage name: V6R.a
hyp7,V6R.paa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004234,lineage name: V6R.paa
hyp7,V6R.papa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004233,"hyp7,lineage name: V6R.papa"
hyp7,V6R.pappa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004191,lineage name: V6R.pappa
hyp7,V6R.ppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004231,lineage name: V6R.ppa
hyp7,V6R.pppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004230,"hyp7,lineage name: V6R.pppa"
hyp7,V6R.ppppa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004229,"hyp7,lineage name: V6R.ppppa"
hyp7,TL.aa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004181,lineage name: TL.aa
hyp7,TL.apaa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004227,lineage name: TL.apaa
hyp7,TL.apap,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004226,"hyp7,lineage name: TL.apap"
hyp7,TR.aa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004171,lineage name: TR.aa
hyp7,TR.apaa,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0004169,lineage name: TR.apaa
hyp7,TR.apap,"Postembryonic large hypodermal syncytium, hermaphrodite",,,,,,,,1,,,,,,1,,,WBbt:0007029,"hyp7,lineage name: TR.apap"
hyp7,V5L.a,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004250,lineage name: V5L.a
hyp7,V5L.ppa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004249,lineage name: V5L.ppa
hyp7,V5L.pppaa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004223,lineage name: V5L.pppaa
hyp7,V5L.pppapa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004222,lineage name: V5L.pppapa
hyp7,V5L.ppppa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004247,lineage name: V5L.ppppa
hyp7,V5R.a,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004246,lineage name: V5R.a
hyp7,V5R.ppa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004219,lineage name: V5R.ppa
hyp7,V5R.pppaa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004217,lineage name: V5R.pppaa
hyp7,V5R.pppapa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004215,lineage name: V5R.pppapa
hyp7,V5R.ppppa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004213,lineage name: V5R.ppppa
hyp7,V6L.a,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004242,lineage name: V6L.a
hyp7,V6L.paa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004209,lineage name: V6L.paa
hyp7,V6L.papaa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004207,lineage name: V6L.papaa
hyp7,V6L.pappa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004205,lineage name: V6L.pappa
hyp7,V6L.ppa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004201,lineage name: V6L.ppa
hyp7,V6L.pppaa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004200,lineage name: V6L.pppaa
hyp7,V6L.ppppap,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004199,"lineage name: V6L.ppppap,set"
hyp7,V6R.a,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004235,lineage name: V6R.a
hyp7,V6R.paa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004234,lineage name: V6R.paa
hyp7,V6R.papaa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004193,lineage name: V6R.papaa
hyp7,V6R.pappa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004191,lineage name: V6R.pappa
hyp7,V6R.ppa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004231,lineage name: V6R.ppa
hyp7,V6R.pppaa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004187,lineage name: V6R.pppaa
hyp7,V6R.ppppap,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004185,"lineage name: V6R.ppppap,set"
hyp7,TL.aa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004181,lineage name: TL.aa
hyp7,TL.apaa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004227,lineage name: TL.apaa
hyp7,TL.apapa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004179,lineage name: TL.apapa
hyp7,TL.apappp,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004177,"hyp7,lineage name: TL.apappp"
hyp7,TL.appaap,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004175,"hyp7,lineage name: TL.appaap"
hyp7,TL.appapp,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004173,"hyp7,lineage name: TL.appapp"
hyp7,TR.aa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004171,lineage name: TR.aa
hyp7,TR.apaa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004169,lineage name: TR.apaa
hyp7,TR.apapa,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004167,lineage name: TR.apapa
hyp7,TR.apappp,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004165,"hyp7,lineage name: TR.apappp"
hyp7,TR.appaap,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004161,"hyp7,lineage name: TR.appaap"
hyp7,TR.appapp,"Postembryonic large hypodermal syncytium, male",,,,,,,,,,,,1,1,1,,,WBbt:0004160,"hyp7,lineage name: TR.appapp"
hyp7,P1.p,Postembryonic large hypodermal syncytium,,,,,,,,1,,,,,,1,,,WBbt:0004159,lineage name: P1.p
