Entity1,Relationship,Entity2,Evidence,Evidence URL
PHBL,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHBL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHBL,Neuropeptide,NLP-1,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
PHBL,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHBL,Neuropeptide,PDF-10,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHBL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
PHBL,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
PHBL,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHBL,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
PHBR,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHBR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHBR,Neuropeptide,NLP-1,"Nathoo et al., 2001",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC61156/
PHBR,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHBR,Neuropeptide,PDF-10,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHBR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
PHBR,Receptor,NPR-5,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
PHBR,Receptor,PDFR-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PHBR,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
PHCL,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHCL,Receptor,DOP-1,"Sanyal et al., 2004",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1271763/
PHCR,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PHCR,Receptor,DOP-1,"Sanyal et al., 2004",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1271763/
PLML,Receptor,DOP-1,"Sanyal et al., 2004",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1271763/
PLML,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PLMR,Receptor,DOP-1,"Sanyal et al., 2004",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1271763/
PLMR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PLNL,Receptor,DOP-1,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PLNR,Receptor,DOP-1,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PQR,Neuropeptide,FLP-10,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PQR,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PQR,Neuropeptide,PDF-9,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PQR,Receptor,DOP-4,"Sugiura et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/16001968
PQR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
PQR,Receptor,NPR-17,"Harris et al., 2010",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005568/
PQR,Receptor,NPR-4,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
PQR,Receptor,NTR-1,"Beets et al., 2012",https://www.ncbi.nlm.nih.gov/pubmed/23112336
PQR,Receptor,NTR-2,"Beets et al., 2012",https://www.ncbi.nlm.nih.gov/pubmed/23112336
PQR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVCL,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVCL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVCL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PVCR,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVCR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVCR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PVDL,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVDL,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVDL,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
PVDL,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
PVDL,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
PVDL,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
PVDL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PVDL,Receptor,TYRA-2,"Rex et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15953361
PVDR,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVDR,Neuropeptide,FLP-4,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVDR,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
PVDR,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
PVDR,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
PVDR,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
PVDR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PVDR,Receptor,TYRA-2,"Rex et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15953361
PVM,Receptor,FRPR-4,"Nelson et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4646455/
PVM,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVNL,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVNR,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVPL,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVPL,Neuropeptide,PDF-8,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PVPL,Receptor,NPR-17,"Harris et al., 2010",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005568/
PVPL,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVPR,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVPR,Neuropeptide,PDF-8,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PVPR,Receptor,NPR-17,"Harris et al., 2010",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005568/
PVPR,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVQL,Receptor,DOP-1,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PVQL,Receptor,NPR-17,"Harris et al., 2010",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005568/
PVQL,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
PVQL,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVQL,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVQL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVQL,Receptor,SER-1,"Carnell et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/16291940
PVQL,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
PVQR,Receptor,DOP-1,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PVQR,Receptor,NPR-17,"Harris et al., 2010",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005568/
PVQR,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
PVQR,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVQR,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVQR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVQR,Receptor,SER-1,"Carnell et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/16291940
PVQR,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
PVR,Neuropeptide,FLP-10,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVR,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVR,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVT,Neuropeptide,FLP-5,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVT,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVT,Neuropeptide,PDF-7,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
PVT,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
PVT,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PVT,Receptor,SER-4,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
PVT,Receptor,TYRA-3,"Hunt-Newbury et al., 2007",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1971126/
PVWL,Neuropeptide,FLP-2,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVWL,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVWL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVWL,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVWL,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVWL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
PVWR,Neuropeptide,FLP-2,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVWR,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVWR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
PVWR,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVWR,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
PVWR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RIAL,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RIAL,Receptor,FRPR-4,"Nelson et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4646455/
RIAL,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
RIAL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RIAR,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RIAR,Receptor,FRPR-4,"Nelson et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4646455/
RIAR,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
RIAR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RIBL,Receptor,DOP-1,"Sanyal et al., 2004",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1271763/
RIBL,Receptor,SER-4,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RIBR,Receptor,DOP-1,"Sanyal et al., 2004",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1271763/
RIBR,Receptor,SER-4,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RICL,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RICL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RICL,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RICL,Neurotransmitter,Octopamine,"Alkema et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15848803
RICL,Receptor,DOP-3,"Suo et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2735167/
RICL,Receptor,MOD-1,"Li et al., 2012",https://www.ncbi.nlm.nih.gov/pubmed/22491324
RICL,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RICL,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
RICL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RICL,Receptor,SER-6,"Yoshida et al., 2014",https://www.ncbi.nlm.nih.gov/pubmed/24446241
RICR,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RICR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RICR,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RICR,Neurotransmitter,Octopamine,"Alkema et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15848803
RICR,Receptor,DOP-3,"Suo et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2735167/
RICR,Receptor,MOD-1,"Li et al., 2012",https://www.ncbi.nlm.nih.gov/pubmed/22491324
RICR,Receptor,NTR-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RICR,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
RICR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RICR,Receptor,SER-6,"Yoshida et al., 2014",https://www.ncbi.nlm.nih.gov/pubmed/24446241
RID,Neuropeptide,FLP-2,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RID,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RID,Neuropeptide,PDF-5,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RID,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RID,Receptor,MOD-1,"Li et al., 2012",https://www.ncbi.nlm.nih.gov/pubmed/22491324
RID,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RIFL,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RIFL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RIFR,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RIFR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RIGL,Neuropeptide,FLP-1,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RIGL,Neuropeptide,FLP-18,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RIGL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
RIGR,Neuropeptide,FLP-1,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RIGR,Neuropeptide,FLP-18,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RIGR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
RIML,Neuropeptide,FLP-18,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RIML,Neuropeptide,PDF-3,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RIML,Neurotransmitter,Tyramine,"Alkema et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15848803
RIML,Receptor,DOP-1,"Sanyal et al., 2004",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1271763/
RIML,Receptor,MOD-1,"Li et al., 2012",https://www.ncbi.nlm.nih.gov/pubmed/22491324
RIML,Receptor,SER-4,"Shyn, 2003",https://www2.mrc-lmb.cam.ac.uk/groups/wschafer/StanleyShyn.pdf
RIMR,Neuropeptide,FLP-18,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RIMR,Neuropeptide,PDF-3,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RIMR,Neurotransmitter,Tyramine,"Alkema et al., 2005",https://www.ncbi.nlm.nih.gov/pubmed/15848803
RIMR,Receptor,DOP-1,"Sanyal et al., 2004",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1271763/
RIMR,Receptor,MOD-1,"Li et al., 2012",https://www.ncbi.nlm.nih.gov/pubmed/22491324
RIMR,Receptor,SER-4,"Shyn, 2003",https://www2.mrc-lmb.cam.ac.uk/groups/wschafer/StanleyShyn.pdf
RIS,Neuropeptide,PDF-12,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RIS,Receptor,DOP-1,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RIS,Receptor,SER-4,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RIVL,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RIVL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
RIVL,Receptor,NPR-4,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
RIVR,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RIVR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
RIVR,Receptor,NPR-4,"Cohen et al., 2009",https://www.ncbi.nlm.nih.gov/pubmed/19356718
RMDDL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMDDL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
RMDDL,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMDDR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMDDR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
RMDDR,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMDL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMDL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
RMDL,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMDR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMDR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
RMDR,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMDVL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMDVL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
RMDVL,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMDVR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMDVR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
RMDVR,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMED,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RMED,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
RMED,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RMED,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RMED,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RMEL,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RMEL,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
RMEL,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RMEL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RMEL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RMER,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RMER,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
RMER,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RMER,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RMER,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RMEV,Neuropeptide,PDF-1,"Janssen et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3258896/
RMEV,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
RMEV,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
RMEV,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RMEV,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
RMFL,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMFR,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMGL,Neuropeptide,FLP-1,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMGL,Neuropeptide,FLP-21,"Macosko et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2760495/
RMGL,Neuropeptide,FLP-5,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMGL,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RMGL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
RMGR,Neuropeptide,FLP-1,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMGR,Neuropeptide,FLP-21,"Macosko et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2760495/
RMGR,Neuropeptide,FLP-5,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
RMGR,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
RMGR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
RMHL,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
RMHR,Receptor,SER-1,"Xiao et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/16890216
